time,P1 [mmHg]3
1575.9,1.206307851
1576,1.206346063
1576.1,1.207543366
1576.2,1.211428233
1576.3,1.215045617
1576.4,1.216497665
1576.5,1.215720692
1576.6,1.215695217
1576.7,1.213695466
1576.8,1.212065096
1576.9,1.209135525
1577,1.207314096
1577.1,1.206804605
1577.2,1.208524136
1577.3,1.210918742
1577.4,1.213962949
1577.5,1.211823088
1577.6,1.214243169
1577.7,1.21228163
1577.8,1.209441219
1577.9,1.205250658
1578,1.205225184
1578.1,1.205479929
1578.2,1.209466694
1578.3,1.212752908
1578.4,1.215249413
1578.5,1.214243169
1578.6,1.21447244
1578.7,1.212409002
1578.8,1.208893517
1578.9,1.205237921
1579,1.206422487
1579.1,1.206906503
1579.2,1.210485675
1579.3,1.21554237
1579.4,1.217007156
1579.5,1.215529633
1579.6,1.214090322
1579.7,1.212485426
1579.8,1.208243916
1579.9,1.205530878
1580,1.205581827
1580.1,1.206053106
1580.2,1.210472938
1580.3,1.212969442
1580.4,1.217618544
1580.5,1.216306606
1580.6,1.211644766
1580.7,1.210269141
1580.8,1.208027382
1580.9,1.204104304
1581,1.202563095
1581.1,1.200970937
1581.2,1.203225433
1581.3,1.207033876
1581.4,1.210613048
1581.5,1.213236925
1581.6,1.213733678
1581.7,1.212268892
1581.8,1.211746664
1581.9,1.21051115
1582,1.207326833
1582.1,1.207823586
1582.2,1.20677913
1582.3,1.205530878
1582.4,1.204983176
1582.5,1.208371289
1582.6,1.211313597
1582.7,1.212587324
1582.8,1.215720692
1582.9,1.220000413
1583,1.214357804
1583.1,1.212358053
1583.2,1.211377284
1583.3,1.21074042
1583.4,1.209186474
1583.5,1.206320589
1583.6,1.20435905
1583.7,1.20281784
1583.8,1.203505653
1583.9,1.203607551
1584,1.207849061
1584.1,1.208524136
1584.2,1.21214152
1584.3,1.213899263
1584.4,1.214803608
1584.5,1.214090322
1584.6,1.213759153
1584.7,1.211632029
1584.8,1.211823088
1584.9,1.210409251
1585,1.208664246
1585.1,1.206231428
1585.2,1.206091318
1585.3,1.206282377
1585.4,1.206677232
1585.5,1.207365045
1585.6,1.208676983
1585.7,1.21102064
1585.8,1.213033128
1585.9,1.215185726
1586,1.217351062
1586.1,1.217707705
1586.2,1.217605807
1586.3,1.217605807
1586.4,1.217809603
1586.5,1.220828336
1586.6,1.222305859
1586.7,1.221681733
1586.8,1.220267896
1586.9,1.219478185
1587,1.21540226
1587.1,1.213313348
1587.2,1.213822839
1587.3,1.212956705
1587.4,1.213568094
1587.5,1.215109303
1587.6,1.217962451
1587.7,1.21992399
1587.8,1.22043348
1587.9,1.224343821
1588,1.224560355
1588.1,1.224827838
1588.2,1.225337328
1588.3,1.225528387
1588.4,1.229744423
1588.5,1.229298618
1588.6,1.22877639
1588.7,1.2268658
1588.8,1.224496669
1588.9,1.222891773
1589,1.221516148
1589.1,1.220841073
1589.2,1.224038127
1589.3,1.225553862
1589.4,1.228037629
1589.5,1.22919672
1589.6,1.226929487
1589.7,1.226738428
1589.8,1.229693473
1589.9,1.228725441
1590,1.227120546
1590.1,1.224713202
1590.2,1.221210454
1590.3,1.218077086
1590.4,1.219439974
1590.5,1.221898266
1590.6,1.224522143
1590.7,1.22798668
1590.8,1.227107808
1590.9,1.226623792
1591,1.226394521
1591.1,1.225846819
1591.2,1.22467499
1591.3,1.222140274
1591.4,1.220369794
1591.5,1.219745668
1591.6,1.220955708
1591.7,1.222331333
1591.8,1.225961454
1591.9,1.226878537
1592,1.226776639
1592.1,1.226025141
1592.2,1.225693972
1592.3,1.224280135
1592.4,1.223222942
1592.5,1.219898515
1592.6,1.218790373
1592.7,1.219758405
1592.8,1.221184979
1592.9,1.223363052
1593,1.226993173
1593.1,1.227184232
1593.2,1.226483682
1593.3,1.226687478
1593.4,1.225986929
1593.5,1.225286379
1593.6,1.221248666
1593.7,1.216879783
1593.8,1.216803359
1593.9,1.218319094
1594,1.220650014
1594.1,1.224369296
1594.2,1.227095071
1594.3,1.22700591
1594.4,1.22644547
1594.5,1.225757658
1594.6,1.225388277
1594.7,1.223082832
1594.8,1.220191472
1594.9,1.217694968
1595,1.216714199
1595.1,1.21964377
1595.2,1.221477936
1595.3,1.224649516
1595.4,1.226509157
1595.5,1.226432733
1595.6,1.225897768
1595.7,1.225401015
1595.8,1.223987178
1595.9,1.221745419
1596,1.218051612
1596.1,1.216650512
1596.2,1.216956207
1596.3,1.218344569
1596.4,1.220216947
1596.5,1.222063851
1596.6,1.22509532
1596.7,1.225273642
1596.8,1.224547618
1596.9,1.223312103
1597,1.22234407
1597.1,1.221286877
1597.2,1.220382531
1597.3,1.216650512
1597.4,1.214650761
1597.5,1.213924737
1597.6,1.213937474
1597.7,1.215988174
1597.8,1.21759307
1597.9,1.219974939
1598,1.223414001
1598.1,1.224076339
1598.2,1.223999915
1598.3,1.223923492
1598.4,1.22290451
1598.5,1.222598816
1598.6,1.221376038
1598.7,1.218879534
1598.8,1.216777885
1598.9,1.216408504
1599,1.215491421
1599.1,1.218497416
1599.2,1.220000413
1599.3,1.22318473
1599.4,1.226241674
1599.5,1.226279886
1599.6,1.22565576
1599.7,1.224496669
1599.8,1.224063602
1599.9,1.222662502
1600,1.219707456
1600.1,1.217822341
1600.2,1.215733429
1600.3,1.215593319
1600.4,1.217580333
1600.5,1.219478185
1600.6,1.22318473
1600.7,1.223757907
1600.8,1.223719695
1600.9,1.221860054
1601,1.223375789
1601.1,1.221987427
1601.2,1.220140523
1601.3,1.216357555
1601.4,1.215032879
1601.5,1.213682729
1601.6,1.215389523
1601.7,1.217835078
1601.8,1.220318845
1601.9,1.224662253
1602,1.224522143
1602.1,1.22444572
1602.2,1.225082583
1602.3,1.223248416
1602.4,1.222891773
1602.5,1.22360506
1602.6,1.220764649
1602.7,1.217707705
1602.8,1.216204708
1602.9,1.215606056
1603,1.216777885
1603.1,1.218675738
1603.2,1.220624539
1603.3,1.22346495
1603.4,1.225757658
1603.5,1.227184232
1603.6,1.226330835
1603.7,1.225477438
1603.8,1.225133532
1603.9,1.22444572
1604,1.223414001
1604.1,1.220509904
1604.2,1.218026137
1604.3,1.217338325
1604.4,1.218637526
1604.5,1.220764649
1604.6,1.221923741
1604.7,1.225783133
1604.8,1.226203462
1604.9,1.225579336
1605,1.225388277
1605.1,1.225604811
1605.2,1.224496669
1605.3,1.22239502
1605.4,1.217363799
1605.5,1.217389274
1605.6,1.21652314
1605.7,1.217351062
1605.8,1.219197966
1605.9,1.223337577
1606,1.227795621
1606.1,1.228368798
1606.2,1.225732183
1606.3,1.225477438
1606.4,1.224967947
1606.5,1.224853312
1606.6,1.223095569
1606.7,1.221299615
1606.8,1.217261901
1606.9,1.21703263
1607,1.217083579
1607.1,1.215555107
1607.2,1.216930732
1607.3,1.21787329
1607.4,1.22085381
1607.5,1.225133532
1607.6,1.226165251
1607.7,1.225770395
1607.8,1.225757658
1607.9,1.225426489
1608,1.224318347
1608.1,1.221809105
1608.2,1.217936976
1608.3,1.216841571
1608.4,1.216663249
1608.5,1.218115298
1608.6,1.220153261
1608.7,1.221809105
1608.8,1.222853561
1608.9,1.223923492
1609,1.225082583
1609.1,1.225159006
1609.2,1.224802363
1609.3,1.223898017
1609.4,1.223401264
1609.5,1.221758156
1609.6,1.220471692
1609.7,1.215274887
1609.8,1.21363178
1609.9,1.21335156
1610,1.216688724
1610.1,1.218828585
1610.2,1.21838278
1610.3,1.221210454
1610.4,1.222496918
1610.5,1.221936478
1610.6,1.222012902
1610.7,1.224496669
1610.8,1.2221148
1610.9,1.222140274
1611,1.221452462
1611.1,1.221783631
1611.2,1.220280633
1611.3,1.221172242
1611.4,1.220076837
1611.5,1.2180134
1611.6,1.218586577
1611.7,1.217402011
1611.8,1.215338574
1611.9,1.214115796
1612,1.212714697
1612.1,1.212714697
1612.2,1.212192469
1612.3,1.212447214
1612.4,1.213198713
1612.5,1.214816346
1612.6,1.214676236
1612.7,1.215096566
1612.8,1.21610281
1612.9,1.216777885
1613,1.217554858
1613.1,1.219681982
1613.2,1.221732682
1613.3,1.221350564
1613.4,1.221707207
1613.5,1.221019395
1613.6,1.221337826
1613.7,1.220675489
1613.8,1.221376038
1613.9,1.221503411
1614,1.221325089
1614.1,1.221656258
1614.2,1.220764649
1614.3,1.221732682
1614.4,1.222025639
1614.5,1.222955459
1614.6,1.221732682
1614.7,1.221923741
1614.8,1.221108556
1614.9,1.221796368
1615,1.220255159
1615.1,1.219605558
1615.2,1.219287126
1615.3,1.220229684
1615.4,1.220000413
1615.5,1.219885778
1615.6,1.219618295
1615.7,1.21936355
1615.8,1.22034432
1615.9,1.219745668
1616,1.218268145
1616.1,1.21852289
1616.2,1.217427485
1616.3,1.21829362
